file_path,line_number,raw_value,context_snippet,why_hardcoded,proposed_token_or_remediation_path
components/AdminDashboard.tsx,60,#0ea5e9,"    title: 'Bitly Link Management',
    description: 'Track and manage Bitly short links and analytics',
    accentColor: '#0ea5e9', // Sky Blue
  },
  {",Color value hardcoded instead of using design token,var(--mm-color-*)
components/AdminDashboard.tsx,67,#f59e0b,"    title: 'Analytics Insights',
    description: 'AI-powered insights with anomaly detection, trends, and predictions',
    accentColor: '#f59e0b', // var(--mm-chart-yellow) - Golden/amber for insigh",Color value hardcoded instead of using design token,var(--mm-color-warning-500)
components/AdminDashboard.tsx,74,#8b5cf6,"    title: 'Hashtag Filter',
    description: 'Advanced multi-hashtag filtering and search',
    accentColor: '#8b5cf6', // var(--mm-chart-purple)
  },
  {",Color value hardcoded instead of using design token,var(--mm-color-secondary-500)
components/AdminDashboard.tsx,81,#a855f7,"    title: 'Hashtag Manager',
    description: 'Manage hashtag categories and colors',
    accentColor: '#a855f7', // Purple
  },
  {",Color value hardcoded instead of using design token,var(--mm-color-*)
components/AdminDashboard.tsx,88,#f97316,"    title: 'Category Manager',
    description: 'Organize and group hashtag categories',
    accentColor: '#f97316', // var(--mm-chart-orange)
  },
  {",Color value hardcoded instead of using design token,var(--mm-color-*)
components/AdminDashboard.tsx,95,#ec4899,"    title: 'Design Manager',
    description: 'Customize styles and visualization layouts',
    accentColor: '#ec4899', // var(--mm-chart-pink)
  },
  {",Color value hardcoded instead of using design token,var(--mm-color-*)
components/AdminDashboard.tsx,102,#f59e0b,"    title: 'Chart Algorithm Manager',
    description: 'Configure chart algorithms and calculations',
    accentColor: '#f59e0b', // var(--mm-chart-yellow)
  },
  {",Color value hardcoded instead of using design token,var(--mm-color-warning-500)
components/AdminDashboard.tsx,109,#3b82f6,"    title: 'KYC Variables',
    description: 'Manage variables, aliases, and data collection fields',
    accentColor: '#3b82f6', // var(--mm-color-primary-500) - Blue
  },
  {",Color value hardcoded instead of using design token,var(--mm-color-primary-500)
components/AdminDashboard.tsx,116,#14b8a6,"    title: 'Visualization Manager',
    description: 'Control chart display and ordering',
    accentColor: '#14b8a6', // var(--mm-chart-teal)
  },
  {",Color value hardcoded instead of using design token,var(--mm-color-*)
components/AdminDashboard.tsx,123,#ef4444,"    title: 'Cache Management',
    description: 'Clear server and browser caches for fresh content',
    accentColor: '#ef4444', // var(--mm-error) - Red
  },
];",Color value hardcoded instead of using design token,var(--mm-color-error-500)
components/analytics/LineChart.tsx,135,#3b82f6,"    labels,
    datasets: datasets.map((dataset, index) => {
      const defaultColors = ['#3b82f6', '#10b981', '#f59e0b', '#ef4444', '#8b5cf6'];
      const color = dataset.color || defaultColors[ind",Color value hardcoded instead of using design token,var(--mm-color-primary-500)
app/charts.css,15,1px,"  border-radius: 0.75rem;
  padding: 2rem;
  border: 1px solid var(--mm-border-color-default);
  box-shadow: var(--mm-shadow-md);
  transition: all 0.3s ease;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,19,400px,"  transition: all 0.3s ease;
  width: 100%;
  min-width: 400px;
  max-width: 550px;
  overflow: visible;",Pixel value hardcoded instead of using design token,var(--mm-space-100)
app/charts.css,20,550px,"  width: 100%;
  min-width: 400px;
  max-width: 550px;
  overflow: visible;
  display: flex;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,28,2px,"
.chart-container:hover {
  transform: translateY(-2px);
  box-shadow: var(--mm-shadow-lg);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,93,400px,"  gap: var(--space-3);
  width: 100%;
  max-width: 400px;
  padding: var(--space-4);
}",Pixel value hardcoded instead of using design token,var(--mm-space-100)
app/charts.css,110,2px,"
.legend-item:hover {
  transform: translateX(2px);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,114,16px,"
.legend-color {
  width: 16px;
  height: 16px;
  border-radius: var(--radius-full);",Pixel value hardcoded instead of using design token,var(--mm-space-4)
app/charts.css,115,16px,".legend-color {
  width: 16px;
  height: 16px;
  border-radius: var(--radius-full);
  flex-shrink: 0;",Pixel value hardcoded instead of using design token,var(--mm-space-4)
app/charts.css,131,2px,"  border-radius: var(--mm-radius-md);
  margin: var(--mm-space-4) 0;
  border: 2px dashed var(--mm-gray-300);
  font-size: var(--mm-font-size-base);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,140,20px,"  font-weight: 700;
  fill: #1a202c;
  font-size: 20px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-5)
app/charts.css,147,12px,"  font-weight: 500;
  fill: #6b7280;
  font-size: 12px;
  text-transform: uppercase;
  letter-spacing: 0.5px;",Pixel value hardcoded instead of using design token,var(--mm-space-3)
app/charts.css,149,5px,"  font-size: 12px;
  text-transform: uppercase;
  letter-spacing: 0.5px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,170,120px,"  flex-direction: column;
  align-items: center;
  max-width: 120px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-30)
app/charts.css,185,60px,"  /* What: Flat bar container for stacked column charts
     Why: TailAdmin V2 - replaced inset shadow with flat border */
  width: 60px;
  height: 180px;
  background: var(--mm-gray-100);",Pixel value hardcoded instead of using design token,var(--mm-space-15)
app/charts.css,186,180px,"     Why: TailAdmin V2 - replaced inset shadow with flat border */
  width: 60px;
  height: 180px;
  background: var(--mm-gray-100);
  border-radius: var(--mm-radius-sm);",Pixel value hardcoded instead of using design token,var(--mm-space-45)
app/charts.css,194,1px,"  overflow: hidden;
  margin-bottom: var(--mm-space-4);
  border: 1px solid var(--mm-border-color-default);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,209,1px,"  font-size: 0.7rem;
  transition: all 0.3s ease;
  border-top: 1px solid rgba(255, 255, 255, 0.15);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,272,1px,"  border-radius: var(--mm-radius-sm);
  text-align: center;
  border: 1px solid var(--mm-border-color-default);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,332,110px,"
.horizontal-bar-label {
  flex: 0 0 110px;
  font-size: 0.875rem;
  font-weight: 600;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,344,28px,"     Why: Removed inset shadow, using flat border */
  flex: 1;
  height: 28px;
  background: var(--mm-gray-100);
  border-radius: var(--mm-radius-lg);",Pixel value hardcoded instead of using design token,var(--mm-space-7)
app/charts.css,349,1px,"  overflow: hidden;
  position: relative;
  border: 1px solid var(--mm-border-color-default);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,364,2px,"  position: relative;
  overflow: hidden;
  min-width: 2px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,381,20px,"  z-index: 1;
  position: relative;
  min-width: 20px;
  text-align: center;
}",Pixel value hardcoded instead of using design token,var(--mm-space-5)
app/charts.css,390,1024px,"
/* Tablet and smaller laptops */
@media (max-width: 1024px) {
  .chart-container {
    min-width: 350px;",Pixel value hardcoded instead of using design token,var(--mm-space-256)
app/charts.css,392,350px,"@media (max-width: 1024px) {
  .chart-container {
    min-width: 350px;
    padding: 1.5rem;
  }",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,401,90px,"  
  .horizontal-bar-label {
    flex: 0 0 90px;
    font-size: 0.8rem;
  }",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,407,768px,"
/* Mobile devices */
@media (max-width: 768px) {
  .chart-container {
    min-width: 280px;",Pixel value hardcoded instead of using design token,var(--mm-space-192)
app/charts.css,409,280px,"@media (max-width: 768px) {
  .chart-container {
    min-width: 280px;
    padding: 1rem;
  }",Pixel value hardcoded instead of using design token,var(--mm-space-70)
app/charts.css,444,150px,"  .stacked-bar-group {
    width: 100%;
    max-width: 150px;
  }
  ",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,448,140px,"  
  .stacked-bar {
    height: 140px;
  }
  ",Pixel value hardcoded instead of using design token,var(--mm-space-35)
app/charts.css,452,70px,"  
  .horizontal-bar-label {
    flex: 0 0 70px;
    font-size: 0.75rem;
  }",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,457,24px,"  
  .horizontal-bar-container {
    height: 24px;
  }
  ",Pixel value hardcoded instead of using design token,var(--mm-space-6)
app/charts.css,466,480px,"
/* Extra small devices */
@media (max-width: 480px) {
  .chart-container {
    min-width: 250px;",Pixel value hardcoded instead of using design token,var(--mm-space-120)
app/charts.css,468,250px,"@media (max-width: 480px) {
  .chart-container {
    min-width: 250px;
    padding: 0.75rem;
  }",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/charts.css,482,12px,"  
  .legend-color {
    width: 12px;
    height: 12px;
  }",Pixel value hardcoded instead of using design token,var(--mm-space-3)
app/charts.css,483,12px,"  .legend-color {
    width: 12px;
    height: 12px;
  }
  ",Pixel value hardcoded instead of using design token,var(--mm-space-3)
app/charts.css,487,60px,"  
  .horizontal-bar-label {
    flex: 0 0 60px;
    font-size: 0.7rem;
  }",Pixel value hardcoded instead of using design token,var(--mm-space-15)
app/charts.css,500,1px,"  .chart-container {
    box-shadow: none;
    border: 1px solid #ccc;
    background: white;
  }",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/PartnerReport.module.css,13,1200px,".contentWrapper {
  width: 100%;
  max-width: 1200px;
  margin: 0 auto;
}",Pixel value hardcoded instead of using design token,var(--mm-space-300)
app/partner-report/[slug]/PartnerReport.module.css,19,150px,"/* WHAT: Totals summary grid layout
 * WHY: Display key metrics in responsive grid
 * HOW: Auto-fit columns, minimum 150px width */
.totalsGrid {
  display: grid;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/PartnerReport.module.css,22,150px,".totalsGrid {
  display: grid;
  grid-template-columns: repeat(auto-fit, minmax(150px, 1fr));
  gap: var(--mm-space-4);
  margin-top: var(--mm-space-6);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/PartnerReport.module.css,69,300px,"/* WHAT: Events grid layout
 * WHY: Display event cards in responsive grid
 * HOW: Auto-fit columns, minimum 300px width */
.eventsGrid {
  display: grid;",Pixel value hardcoded instead of using design token,var(--mm-space-75)
app/partner-report/[slug]/PartnerReport.module.css,72,300px,".eventsGrid {
  display: grid;
  grid-template-columns: repeat(auto-fill, minmax(300px, 1fr));
  gap: var(--mm-space-4);
}",Pixel value hardcoded instead of using design token,var(--mm-space-75)
app/partner-report/[slug]/PartnerReport.module.css,79,1px,".eventCard {
  padding: var(--mm-space-4);
  border: 1px solid var(--mm-gray-200);
  border-radius: var(--mm-radius-lg);
  background: var(--mm-white);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/PartnerReport.module.css,157,768px,"
/* Mobile responsiveness */
@media (max-width: 768px) {
  .pageContainer {
    padding: var(--mm-space-3);",Pixel value hardcoded instead of using design token,var(--mm-space-192)
app/partner-report/[slug]/page.module.OLD.css,21,1200px,"
.heroContent {
  max-width: 1200px;
  margin: 0 auto;
}",Pixel value hardcoded instead of using design token,var(--mm-space-300)
app/partner-report/[slug]/page.module.OLD.css,41,80px,"
.partnerLogo {
  width: 80px;
  height: 80px;
  object-fit: contain;",Pixel value hardcoded instead of using design token,var(--mm-space-20)
app/partner-report/[slug]/page.module.OLD.css,42,80px,".partnerLogo {
  width: 80px;
  height: 80px;
  object-fit: contain;
  border-radius: var(--mm-radius-lg);",Pixel value hardcoded instead of using design token,var(--mm-space-20)
app/partner-report/[slug]/page.module.OLD.css,89,2px,".exportButton:hover {
  background: var(--mm-primary-dark);
  transform: translateY(-2px);
  box-shadow: var(--shadow-lg);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/page.module.OLD.css,126,200px,".totalsGrid {
  display: grid;
  grid-template-columns: repeat(auto-fit, minmax(200px, 1fr));
  gap: var(--mm-space-4);
  margin-top: var(--mm-space-6);",Pixel value hardcoded instead of using design token,var(--mm-space-50)
app/partner-report/[slug]/page.module.OLD.css,141,2px,".totalCard:hover {
  background: var(--mm-gray-100);
  transform: translateY(-2px);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/page.module.OLD.css,159,1200px,"/* Events Section */
.eventsSection {
  max-width: 1200px;
  margin: 0 auto;
}",Pixel value hardcoded instead of using design token,var(--mm-space-300)
app/partner-report/[slug]/page.module.OLD.css,172,320px,".eventsList {
  display: grid;
  grid-template-columns: repeat(auto-fill, minmax(320px, 1fr));
  gap: var(--mm-space-4);
}",Pixel value hardcoded instead of using design token,var(--mm-space-80)
app/partner-report/[slug]/page.module.OLD.css,183,1px,"  padding: var(--mm-space-5);
  transition: all var(--transition-fast);
  border: 1px solid var(--mm-gray-200);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/page.module.OLD.css,188,4px,".eventCard:hover {
  box-shadow: var(--shadow-md);
  transform: translateY(-4px);
  border-color: var(--mm-primary);
}",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/partner-report/[slug]/page.module.OLD.css,220,1px,"  gap: var(--mm-space-4);
  padding: var(--mm-space-4) 0;
  border-top: 1px solid var(--mm-gray-200);
  border-bottom: 1px solid var(--mm-gray-200);
  margin-bottom: var(--mm-space-4);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/page.module.OLD.css,221,1px,"  padding: var(--mm-space-4) 0;
  border-top: 1px solid var(--mm-gray-200);
  border-bottom: 1px solid var(--mm-gray-200);
  margin-bottom: var(--mm-space-4);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/page.module.OLD.css,242,5px,"  color: var(--mm-gray-600);
  text-transform: uppercase;
  letter-spacing: 0.5px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/page.module.OLD.css,299,768px,"
/* Responsive Design */
@media (max-width: 768px) {
  .container {
    padding: var(--mm-space-4) var(--mm-space-3);",Pixel value hardcoded instead of using design token,var(--mm-space-192)
app/partner-report/[slug]/PartnerEventsList.module.css,10,2px,"  margin-top: var(--mm-space-12);
  padding-top: var(--mm-space-8);
  border-top: 2px solid var(--mm-gray-200);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/PartnerEventsList.module.css,23,300px,".eventsGrid {
  display: grid;
  grid-template-columns: repeat(auto-fill, minmax(300px, 1fr));
  gap: var(--mm-space-4);
}",Pixel value hardcoded instead of using design token,var(--mm-space-75)
app/partner-report/[slug]/PartnerEventsList.module.css,32,2px,"  flex-direction: column;
  background: var(--mm-white);
  border: 2px solid var(--mm-gray-200);
  border-radius: var(--mm-radius-lg);
  padding: var(--mm-space-5);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/PartnerEventsList.module.css,43,2px,".eventCard:hover {
  border-color: var(--mm-blue-500);
  transform: translateY(-2px);
  box-shadow: var(--mm-shadow-lg);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/PartnerEventsList.module.css,72,1px,"  margin-bottom: var(--mm-space-4);
  padding: var(--mm-space-3) 0;
  border-top: 1px solid var(--mm-gray-100);
  border-bottom: 1px solid var(--mm-gray-100);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/PartnerEventsList.module.css,73,1px,"  padding: var(--mm-space-3) 0;
  border-top: 1px solid var(--mm-gray-100);
  border-bottom: 1px solid var(--mm-gray-100);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/partner-report/[slug]/PartnerEventsList.module.css,122,4px,"
.eventCard:hover .actionArrow {
  transform: translateX(4px);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/partner-report/[slug]/PartnerEventsList.module.css,126,768px,"
/* Responsive Adjustments */
@media (max-width: 768px) {
  .eventsSection {
    margin-top: var(--mm-space-8);",Pixel value hardcoded instead of using design token,var(--mm-space-192)
app/partner-edit/[slug]/page.module.css,24,12px,".stateCard {
  background: white;
  border-radius: 12px;
  padding: 2rem;
  box-shadow: 0 4px 6px -1px rgba(0, 0, 0, 0.1);",Pixel value hardcoded instead of using design token,var(--mm-space-3)
app/partner-edit/[slug]/page.module.css,26,4px,"  border-radius: 12px;
  padding: 2rem;
  box-shadow: 0 4px 6px -1px rgba(0, 0, 0, 0.1);
  text-align: center;
  max-width: 400px;",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/partner-edit/[slug]/page.module.css,28,400px,"  box-shadow: 0 4px 6px -1px rgba(0, 0, 0, 0.1);
  text-align: center;
  max-width: 400px;
  width: 100%;
}",Pixel value hardcoded instead of using design token,var(--mm-space-100)
app/partner-edit/[slug]/page.module.css,40,12px,".errorCard {
  background: var(--mm-white);
  border-radius: 12px;
  padding: 2rem;
  box-shadow: 0 4px 6px -1px rgba(0, 0, 0, 0.1);",Pixel value hardcoded instead of using design token,var(--mm-space-3)
app/partner-edit/[slug]/page.module.css,42,4px,"  border-radius: 12px;
  padding: 2rem;
  box-shadow: 0 4px 6px -1px rgba(0, 0, 0, 0.1);
  text-align: center;
  max-width: 500px;",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/partner-edit/[slug]/page.module.css,44,500px,"  box-shadow: 0 4px 6px -1px rgba(0, 0, 0, 0.1);
  text-align: center;
  max-width: 500px;
  width: 100%;
  border-left: 4px solid var(--mm-error);",Pixel value hardcoded instead of using design token,var(--mm-space-125)
app/partner-edit/[slug]/page.module.css,46,4px,"  max-width: 500px;
  width: 100%;
  border-left: 4px solid var(--mm-error);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/partner-edit/[slug]/page.module.css,74,8px,"  color: var(--mm-white);
  border: none;
  border-radius: 8px;
  padding: 0.75rem 1.5rem;
  font-size: 0.875rem;",Pixel value hardcoded instead of using design token,var(--mm-space-2)
app/admin/visualization/Visualization.module.css,20,1px,"  border-radius: var(--mm-radius-lg);
  padding: var(--mm-space-6);
  border: 1px solid rgba(226, 232, 240, 0.8);
  transition: all var(--mm-transition-base);
  height: 100%;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/visualization/Visualization.module.css,27,2px,"
.unifiedChartItem:hover {
  transform: translateY(-2px);
  box-shadow: 0 8px 25px rgba(0, 0, 0, 0.1);
  border-color: rgba(99, 102, 241, 0.3);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/visualization/Visualization.module.css,28,8px,".unifiedChartItem:hover {
  transform: translateY(-2px);
  box-shadow: 0 8px 25px rgba(0, 0, 0, 0.1);
  border-color: rgba(99, 102, 241, 0.3);
}",Pixel value hardcoded instead of using design token,var(--mm-space-2)
app/admin/visualization/Visualization.module.css,39,350px,"  max-width: none;
  height: 100%;
  min-height: 350px;
  justify-self: stretch;
  min-width: 0;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/visualization/Visualization.module.css,86,1px,".toggleButton:hover {
  background: var(--mm-color-primary-600);
  transform: translateY(-1px);
  box-shadow: 0 4px 12px rgba(99, 102, 241, 0.2);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/visualization/Visualization.module.css,87,4px,"  background: var(--mm-color-primary-600);
  transform: translateY(-1px);
  box-shadow: 0 4px 12px rgba(99, 102, 241, 0.2);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/visualization/Visualization.module.css,98,5000px,".editorSection {
  overflow: hidden;
  max-height: 5000px; /* Large enough for any content */
  opacity: 1;
  transition: max-height 0.4s ease, opacity 0.3s ease;",Pixel value hardcoded instead of using design token,var(--mm-space-1250)
app/admin/visualization/Visualization.module.css,149,300px,".templateDropdown {
  flex: 1;
  min-width: 300px;
  padding: var(--mm-space-3) var(--mm-space-4);
  font-size: var(--mm-font-size-base);",Pixel value hardcoded instead of using design token,var(--mm-space-75)
app/admin/visualization/Visualization.module.css,152,2px,"  padding: var(--mm-space-3) var(--mm-space-4);
  font-size: var(--mm-font-size-base);
  border: 2px solid var(--mm-gray-300);
  border-radius: var(--mm-radius-lg);
  background: var(--mm-white);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/visualization/Visualization.module.css,170,3px,"  outline: none;
  border-color: var(--mm-color-primary-600);
  box-shadow: 0 0 0 3px rgba(99, 102, 241, 0.1);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/visualization/Visualization.module.css,188,768px,"}

@media (max-width: 768px) {
  .templateSelectorRow {
    flex-direction: column;",Pixel value hardcoded instead of using design token,var(--mm-space-192)
app/admin/visualization/Visualization.module.css,208,80px,".statusMessage {
  position: fixed;
  top: 80px;
  right: 20px;
  padding: var(--mm-space-4) var(--mm-space-6);",Pixel value hardcoded instead of using design token,var(--mm-space-20)
app/admin/visualization/Visualization.module.css,209,20px,"  position: fixed;
  top: 80px;
  right: 20px;
  padding: var(--mm-space-4) var(--mm-space-6);
  border-radius: var(--mm-radius-lg);",Pixel value hardcoded instead of using design token,var(--mm-space-5)
app/admin/visualization/Visualization.module.css,212,4px,"  padding: var(--mm-space-4) var(--mm-space-6);
  border-radius: var(--mm-radius-lg);
  box-shadow: 0 4px 12px rgba(0, 0, 0, 0.15);
  z-index: 1000;
  animation: slideIn 0.3s ease;",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/visualization/Visualization.module.css,222,1px,"  background: var(--mm-green-50);
  color: var(--mm-green-900);
  border: 1px solid var(--mm-green-200);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/visualization/Visualization.module.css,228,1px,"  background: var(--mm-red-50);
  color: var(--mm-red-900);
  border: 1px solid var(--mm-red-200);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/visualization/Visualization.module.css,234,100px,"  from {
    opacity: 0;
    transform: translateX(100px);
  }
  to {",Pixel value hardcoded instead of using design token,var(--mm-space-25)
app/admin/visualization/Visualization.module.css,262,250px,".heroCheckboxGrid {
  display: grid;
  grid-template-columns: repeat(auto-fit, minmax(250px, 1fr));
  gap: 1rem;
  margin-bottom: 1rem;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/visualization/Visualization.module.css,270,200px,".alignmentCheckboxGrid {
  display: grid;
  grid-template-columns: repeat(auto-fit, minmax(200px, 1fr));
  gap: 1rem;
  margin-bottom: 1rem;",Pixel value hardcoded instead of using design token,var(--mm-space-50)
app/admin/visualization/Visualization.module.css,284,200px,"/* Width constraint for number inputs */
.numberInputNarrow {
  width: 200px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-50)
app/admin/visualization/Visualization.module.css,303,120px,".reportImageGrid {
  display: grid;
  grid-template-columns: repeat(auto-fill, minmax(120px, 1fr));
  gap: 0.75rem;
  margin-bottom: 1.5rem;",Pixel value hardcoded instead of using design token,var(--mm-space-30)
app/admin/visualization/Visualization.module.css,311,200px,".reportTextGrid {
  display: grid;
  grid-template-columns: repeat(auto-fill, minmax(200px, 1fr));
  gap: 0.75rem;
  margin-bottom: 1.5rem;",Pixel value hardcoded instead of using design token,var(--mm-space-50)
app/admin/visualization/Visualization.module.css,318,2px,"/* Report image card button */
.reportImageCard {
  border: 2px solid var(--mm-gray-300);
  border-radius: var(--mm-radius-md);
  padding: 0.5rem;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/visualization/Visualization.module.css,332,2px,".reportImageCard:hover {
  border-color: var(--mm-blue-500);
  box-shadow: 0 2px 8px rgba(59, 130, 246, 0.2);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/visualization/Visualization.module.css,338,80px,".reportImagePlaceholder {
  width: 100%;
  height: 80px;
  display: flex;
  align-items: center;",Pixel value hardcoded instead of using design token,var(--mm-space-20)
app/admin/visualization/Visualization.module.css,356,2px,"/* Report text card button */
.reportTextCard {
  border: 2px solid var(--mm-gray-300);
  border-radius: var(--mm-radius-md);
  padding: 0.75rem;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/visualization/Visualization.module.css,367,100px,"  transition: all var(--transition-fast);
  text-align: left;
  min-height: 100px;
}
",Pixel value hardcoded instead of using design token,var(--mm-space-25)
app/admin/visualization/Visualization.module.css,372,2px,".reportTextCard:hover {
  border-color: var(--mm-blue-500);
  box-shadow: 0 2px 8px rgba(59, 130, 246, 0.2);
}
",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/insights/page.module.css,10,1400px,".container {
  padding: var(--mm-space-6);
  max-width: 1400px;
  margin: 0 auto;
}",Pixel value hardcoded instead of using design token,var(--mm-space-350)
app/admin/insights/page.module.css,37,200px,".filters {
  display: grid;
  grid-template-columns: repeat(auto-fit, minmax(200px, 1fr));
  gap: var(--mm-space-4);
  margin-bottom: var(--mm-space-6);",Pixel value hardcoded instead of using design token,var(--mm-space-50)
app/admin/insights/page.module.css,74,140px,".summary {
  display: grid;
  grid-template-columns: repeat(auto-fit, minmax(140px, 1fr));
  gap: var(--mm-space-4);
}",Pixel value hardcoded instead of using design token,var(--mm-space-35)
app/admin/insights/page.module.css,84,2px,"  padding: var(--mm-space-4);
  background: var(--mm-gray-50);
  border: 2px solid var(--mm-gray-200);
  border-radius: var(--mm-radius-xl);
  transition: all var(--mm-transition-base);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/insights/page.module.css,90,2px,"
.stat:hover {
  transform: translateY(-2px);
  box-shadow: var(--mm-shadow-md);
  border-color: var(--mm-chart-blue);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/insights/page.module.css,126,50px,"
.spinner {
  width: 50px;
  height: 50px;
  border: 4px solid var(--mm-gray-200);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/insights/page.module.css,127,50px,".spinner {
  width: 50px;
  height: 50px;
  border: 4px solid var(--mm-gray-200);
  border-top-color: var(--mm-chart-blue);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/insights/page.module.css,128,4px,"  width: 50px;
  height: 50px;
  border: 4px solid var(--mm-gray-200);
  border-top-color: var(--mm-chart-blue);
  border-radius: 50%;",Pixel value hardcoded instead of using design token,var(--mm-space-1)
app/admin/insights/page.module.css,155,2px,"  padding: var(--mm-space-6);
  background: var(--mm-error-light);
  border: 2px solid var(--mm-error);
  border-radius: var(--mm-radius-xl);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/insights/page.module.css,180,1px,".retryButton:hover {
  background: var(--mm-color-error-600);
  transform: translateY(-1px);
  box-shadow: var(--mm-shadow-md);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/insights/page.module.css,196,1px,".helpSection {
  margin: var(--spacing-lg) 0;
  border: 1px solid var(--border);
  border-radius: var(--radius);
  background: var(--surface-secondary);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/insights/page.module.css,215,260px,".insightTypeGrid {
  display: grid;
  grid-template-columns: repeat(auto-fit, minmax(260px, 1fr));
  gap: var(--spacing-md);
}",Pixel value hardcoded instead of using design token,var(--mm-space-65)
app/admin/insights/page.module.css,222,1px,"  padding: var(--spacing-md);
  background: var(--surface);
  border: 1px solid var(--border);
  border-radius: var(--radius);
}",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/insights/page.module.css,258,2px,"  align-items: center;
  gap: var(--spacing-xs);
  padding: 2px 8px;
  border-radius: 999px;
  font-size: var(--font-sm);",Pixel value hardcoded instead of using design token,var(--mm-space-*)
app/admin/insights/page.module.css,259,999px,"  gap: var(--spacing-xs);
  padding: 2px 8px;
  border-radius: 999px;
  font-size: var(--font-sm);
  font-weight: 600;",Pixel value hardcoded instead of using design token,var(--mm-space-*)
